Date,Sydney(SYDD),Melbourne (MELD),Brisbane inc Gold Coast (BRID),Adelaide (ADED),Perth (PERD),5 Cap City Aggregate (AUSD)
2016-08-06,160.64105830728192,139.1004218400832,104.80258674385372,107.8735572728406,99.19451840891287,135.32947365745156
2016-08-05,160.69672985917916,139.16702118760534,104.73234895394422,107.85080393867631,99.15870380363826,135.35239860184305
2016-08-04,160.70468293802162,139.18239026780273,104.82404829077052,107.93044060825129,99.02226721211593,135.36297934540835
2016-08-03,160.70309232225313,139.17385188991528,104.72844685450481,107.93954194191699,98.87559787622943,135.32771020019067
2016-08-02,160.6108366076806,138.84768585461458,104.65235591543619,107.97139660974698,98.498691792149,135.14254718779793
2016-08-01,160.4756342673588,138.47199722756662,104.59772652328436,107.98049794341269,98.4509389851162,134.96796491897047
2016-07-31,160.42791579430406,138.6922873770629,104.53724398197339,107.8826586065063,98.71528488119071,135.03321283762315
2016-07-30,160.35792870049042,138.78620953382492,104.60162862272378,107.95319394241555,99.18599112194273,135.10904149984114
2016-07-29,160.15273926635498,138.8425628278821,104.61918807020116,107.92588994141842,99.2132784402472,135.05613778201464
2016-07-28,159.9236905956922,138.77767115593744,104.52553768365514,107.8098479371806,99.52878805814258,134.97149183349222
2016-07-27,159.90619382223878,138.56933473548358,104.63869856739824,107.78481926959991,99.91422142919315,134.96796491897047
2016-07-26,159.8107568761293,138.37807507080464,104.66016011431502,107.52770659354357,100.01313795804681,134.87273822688277
2016-07-25,159.63578914159518,137.99384806586923,104.70893635730772,107.45034525738502,100.02166524501698,134.6999194153162
2016-07-24,159.39719677632144,137.93578709623452,104.66211116403474,107.4071139224729,100.00290521368265,134.58529469335878
2016-07-23,159.32402845097081,137.89992590910722,104.60553072216318,107.28652125140222,99.8767013665245,134.51475640292344
2016-07-22,159.2158665787134,137.91700266488212,104.57626497636757,107.29334725165151,99.64305370354252,134.44774502700986
2016-07-21,159.12997332721483,137.89480288237476,104.64650276627707,107.30244858531721,99.61747184263209,134.41952971083575
2016-07-20,159.1761011845011,137.8896798556423,104.87672663320265,107.25466658357223,99.44522064583515,134.445981569749
2016-07-19,159.14906071643674,137.88114147775482,105.03085956105961,107.2182612489094,99.37870780746802,134.44774502700986
2016-07-18,159.05362377032725,137.74623510713306,105.13231414648445,107.29107191823509,99.41452241274261,134.400131680966
2016-07-17,159.0583956176327,137.61986711439874,105.1674330414392,107.25466658357223,99.49467891026198,134.37720673657452
2016-07-16,159.06634869647516,137.69842019096333,105.13621624592386,107.30244858531721,99.5304935155366,134.40542205274866
2016-07-15,158.89138096194108,137.69671251538583,105.00354486498371,107.15682724666584,99.4486315606232,134.30137807435656
2016-07-14,158.84366248888634,137.62328246555373,104.9567196717107,107.136349245918,99.59871181129776,134.27139930092153
2016-07-13,158.87865603579314,137.57205219822902,105.02110431246106,107.02030724168019,99.75731934894246,134.29079733079124
2016-07-12,159.01544899188343,137.575467549384,105.12060784816619,106.90881590427522,99.68739559578727,134.33841067683508
2016-07-11,158.9422806665328,137.67622040845595,105.22206243359102,106.9065405708588,99.66693010705892,134.35604524944392
2016-07-10,158.76572231623024,137.50716052628437,105.27278972630346,107.05671257634302,99.60212272608581,134.25552818557358
2016-07-09,158.73391000086042,137.3893309114375,105.30205547209908,106.81552723420167,99.66522464966489,134.20262446774709
2016-07-08,158.7975346316001,137.34151599526777,105.2610834279852,106.60847189330676,99.57654086517539,134.1779360660947
2016-07-07,158.74663492700833,137.3859155602825,105.33717436705382,106.44464788732395,99.67375193663506,134.18498989513824
2016-07-06,158.716413227407,137.35176204873272,105.36058696369032,106.32860588308613,99.58677360953955,134.1479572926597
2016-07-05,158.78480970545212,137.30736248371795,105.34107646649323,106.08742054094479,99.36506414831578,134.11092469018115
2016-07-04,158.9231932773109,137.34663902200023,105.42887370388011,106.16023121027048,99.35142048916354,134.1902802669209
2016-07-03,158.75776923738778,137.22710173157589,105.45618839995603,106.22394054593046,99.47591887892766,134.11974197648556
2016-07-02,158.52235810365102,137.18953286887108,105.31376177041732,106.45374922098966,99.68398468099922,134.04567677152846
2016-07-01,158.45714285714286,137.16391773520874,105.30595757153849,106.41961921974324,99.63793733136043,134.00511725452813
2016-06-30,158.4475991625319,137.17587146425117,105.31181072069761,106.37638788483112,99.61747184263209,133.99982688274548
2016-06-29,158.38715576332922,137.2475938385058,105.20645403583336,106.3263305496697,99.64305370354252,133.98219231013664
2016-06-28,158.4460085467634,137.35176204873272,105.16353094199978,106.41961921974324,99.50832256941422,134.01746145535432
2016-06-27,158.4046525367826,137.62157478997625,105.03085956105961,106.58344322572604,99.57312995038733,134.082709374007
2016-06-26,158.43964608368944,137.66426667941352,104.90599237899829,107.00665524118162,99.70274471233354,134.1356130918335
2016-06-25,158.32830297989503,137.67963575961093,104.87672663320265,107.06581391000873,99.81359944294542,134.1144516047029
2016-06-24,158.14856339805544,137.57717522496148,104.83185248964935,107.02485790851303,99.88522865349464,134.01922491261521
2016-06-23,157.94178334815155,137.47129933915704,104.75966365002016,106.9656992396859,99.90398868482896,133.901073276136
2016-06-22,157.8717962543379,137.31077783487294,104.71283845674716,107.09766857783872,99.7709630080947,133.81466387035275
2016-06-21,157.78908423437633,137.14001027712388,104.55480342945077,107.00893057459804,99.69251196796935,133.69298531935178
2016-06-20,157.6841035936559,137.0238883378545,104.65820906459531,106.95659790602019,99.51855531377839,133.61186628535114
2016-06-19,157.40256460263285,136.8001828372032,104.68552376067122,107.03395924217875,99.34630411698146,133.43375710200192
2016-06-18,157.1257974589153,136.60892317252424,104.6777195617924,107.03395924217875,99.10071825224128,133.2468306323483
2016-06-17,156.82676169443886,136.45010934381762,104.56455867804932,107.13179857908513,98.78691409173993,133.04579650460758
2016-06-16,156.71700920641294,136.39034069860546,104.50992928589747,107.12724791225227,98.48845904778484,132.94351598347635
2016-06-15,156.61998164453493,136.2690957326036,104.40262155131353,107.19550791474511,98.0399237531552,132.80596631712746
2016-06-14,156.54045085611034,136.27763411049105,104.4182299490712,107.21598591549296,98.11155296370441,132.79362211630126
2016-06-13,156.42592652077894,136.3032492441534,104.41627889935147,107.41393992272218,98.16612760031335,132.78127791547507
2016-06-12,156.1507499928299,136.09320514812205,104.36750265635877,107.48675059204785,98.33837879711028,132.6402013346044
2016-06-11,155.96782917945333,136.0334365029099,104.47090829150332,107.63237193069925,98.40148072068936,132.59258798856055
2016-06-10,155.8962514698712,136.04197488079734,104.54114608141282,107.69608126635922,98.46969901645052,132.59435144582142
2016-06-09,155.9948696475177,135.99928299136008,104.65820906459531,107.75751526860276,98.69993576464445,132.66841665077854
2016-06-08,156.16029368744083,135.92926829268296,104.68162166123182,107.74841393493706,98.71187396640264,132.71073962503974
2016-06-07,156.222327702412,135.93439131941543,104.7479573517019,107.7029072666085,98.99839080859954,132.77598754369242
2016-06-06,156.22709954971748,136.0710053656147,104.78502729637637,107.5550105945407,99.21668935503524,132.83947200508422
2016-06-05,156.29708664353112,136.00440601809254,104.87477558348294,107.57321326187211,99.44351518844113,132.88884880838896
2016-06-04,156.28913356468868,135.98903693789512,105.07768475433262,107.6938059329428,99.54754808947689,132.93469869717194
2016-06-03,156.42910775231593,136.09149747254457,105.1732861905983,107.53680792720928,99.71127199930368,133.03874267556404
2016-06-02,156.57385378724868,136.22469616758883,105.18694353863629,107.52315592671071,99.70956654190965,133.13044245313
2016-06-01,156.6088473341555,136.190542656039,105.20255193639396,107.60734326311854,100.03701436156324,133.1815827136956
2016-05-31,156.64225026529382,136.12735865967187,105.1927966877954,107.74613860152064,100.41562590303768,133.22919605973945
2016-05-30,156.73450597986633,136.0266058005999,105.18109038947716,107.87810793967344,100.22632013230046,133.21861531617415
2016-05-29,156.7965399948375,136.05392860983977,105.22791558275016,107.97367194316341,99.81701035773348,133.2115614871306
2016-05-28,157.0065012762784,135.9958676402051,105.26693657714432,108.27174062071545,99.76243572112456,133.29091706387038
2016-05-27,157.11943499584132,136.07271304119217,105.25913237826549,108.10336594789979,99.62941004439028,133.32442275182714
2016-05-26,157.04785728625922,136.22640384316634,105.31961491957644,107.97139660974698,99.50320619723215,133.32971312360982
2016-05-25,157.02081681819485,136.287880163956,105.20840508555307,107.8417026050106,99.6771628514231,133.33147658087069
2016-05-24,156.98582327128804,136.2127424385464,105.09329315209027,107.78709460301634,99.83747584646183,133.29444397839214
2016-05-23,156.94605787707573,135.98732926231764,104.97037701974865,107.93954194191699,100.03189798938114,133.22919605973945
2016-05-22,156.8935675567155,135.94634504845786,104.97623016890778,108.08516328056837,100.36446218121682,133.25035754687005
2016-05-21,156.95719218745518,135.94292969730287,104.98793646722604,108.20575595163905,100.61004804595699,133.31207855100098
2016-05-20,156.94605787707573,136.09149747254457,105.07963580405233,108.42191262619968,100.61175350335104,133.38438029869718
